App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
GoSnaps - Share Screenshots for Pokémon GO,6919168,1134086133,USD,0,12,1,4,2,1.2.0,12+,Photo & Video,37,1,1,1
PhET Simulations,34964480,1134126831,USD,0.99,24,12,3.5,4.5,1.1,4+,Education,24,5,1,1
Pixel Disc Golf 2,63809536,1134144728,USD,0,83,27,3,4,1.1,4+,Games,38,5,1,1
PhelpsMoji by Michael Phelps,35904512,1134176687,USD,0.99,98,55,4.5,5,1.2,4+,Entertainment,37,0,1,1
Love Bank -お金ゲーム/恋愛ゲーム/美少女ゲーム/育成ゲーム/タップゲーム/賭けゲーム,70739968,1134424698,USD,0,0,0,0,0,1.0.4,4+,Games,38,0,1,1
Love Bank-お金ゲーム/恋愛ゲーム/イケメンゲーム/育成ゲーム/タップゲーム/賭けゲーム,68495360,1134424705,USD,0,0,0,0,0,1.0.4,4+,Games,38,0,1,1
Color 6,85723136,1134511982,USD,0,951,30,3.5,4,1.1.8,4+,Games,37,5,1,1
Cake Break,140116992,1134516647,USD,0,852,14,4.5,4.5,1.0.5,4+,Games,40,5,16,1
Donald's Empire,295349248,1134529728,USD,0,2288,571,4.5,4.5,1.5.61,4+,Games,37,4,2,1
Echoes of the Past: Wolf Healer HD (Full),909051904,1134640800,USD,6.99,43,43,4,4,1.0.0,9+,Games,24,5,4,1
Vehicles & Weapons Mods for Minecraft PC Edition - Best Pocket Wiki & Tools for MCPC,105310208,1134680712,USD,0,1828,1828,4,4,1,12+,Entertainment,37,4,1,1
Isoland,411290624,1134805859,USD,0.99,99,1,4.5,5,2.0.5,4+,Games,37,4,7,1
Mystery of Fortune 2,114503680,1134835650,USD,0.99,19,0,5,0,1.024,12+,Games,37,5,1,1
"Cheats For Pokemon Go - Gameplay, PokeCoins Guide, Catch Videos",13390848,1134858124,USD,0,6205,26,4.5,3,1.2,12+,Entertainment,38,4,1,1
NOT ALONE - Story of a bird,121761792,1134867821,USD,2.99,1,1,3,3,1.1,4+,Games,37,4,1,1
Phoenix II,104267776,1134895689,USD,0,1321,6,4.5,4,2.4,4+,Games,25,5,13,1
myFitnessSync for Fitbit - Fitbit to Apple Health,5574656,1134998522,USD,4.99,264,32,4.5,4.5,1.5.2,4+,Health & Fitness,37,0,1,1
Crooked Path,107682816,1135031533,USD,0,14,6,3,4,1.41,4+,Games,37,5,1,1
Burrito Bison: Launcha Libre,468171776,1135126803,USD,0,7740,1167,5,5,2.14,9+,Games,38,5,1,1
Batman - The Telltale Series,1061347328,1135127134,USD,4.99,953,121,3.5,3.5,1.6,17+,Games,25,5,1,1
PokeMaps for Pokemon GO (Original),8155136,1135204321,USD,2.99,102,5,1.5,3,1.7,4+,Entertainment,38,2,1,1
Panic Drop,71521280,1135213693,USD,0,99,57,4,3.5,1.03,9+,Games,40,1,1,1
PokéCatcher - Cheat for Pokémon GO,11693056,1135283959,USD,0.99,1,1,1,1,1,4+,Utilities,37,3,7,1
Pokelog for PokemonGO,42014720,1135328912,USD,0,0,0,0,0,3.0.0,9+,Games,37,0,2,1
Drive Ahead! Sports,218459136,1135354652,USD,0,1345,1,4,5,1.12.1,9+,Games,38,5,15,1
Driving Evolution Parking Sim Real Car Driver Test,252726272,1135372103,USD,0,76,12,4.5,4.5,1.0.2,4+,Games,37,5,1,1
Sky Viper Flight Simulator,474814464,1135441810,USD,0,38,37,4,4,1.1,4+,Entertainment,37,5,1,1
Pozzle Blocks,100804608,1135442411,USD,0,33,0,4,0,1.7,4+,Games,37,4,1,1
Water Bottle Flip Challenge : 2k16,74104832,1135471095,USD,0,43,10,3.5,4.5,1.9,4+,Games,38,3,1,1
Wild City Rush - Urban Jungle Adventure,179205120,1135518490,USD,0,19,2,4.5,5,1.0.6,9+,Games,38,5,1,1
Suрer Toss The Turtle,564712448,1135518748,USD,0,1339,52,5,4,1.171.11,12+,Games,38,5,1,1
Journey Below,61067264,1135536260,USD,2.99,28,6,4,3.5,1.2,12+,Games,37,5,1,1
Off the Record: The Final Interview (Full),782278656,1135564253,USD,6.99,35,6,3.5,5,1.0.2,9+,Games,37,5,5,1
City Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),90124288,1135575003,USD,0,8535,8535,4,4,1,4+,Reference,37,4,1,1
Lily - Playful Music Creation,75583488,1135596302,USD,1.99,202,194,4,4,1.1.1,4+,Music,37,5,4,1
SplitMoji,86930432,1135638235,USD,0.99,537,536,5,5,1.2,12+,Utilities,37,0,1,1
Archangel Raphael Guidance - Doreen Virtue,113281024,1135653604,USD,4.99,82,26,4.5,4.5,1.5.2,4+,Lifestyle,37,5,2,1
Bottle Flip 2k16,38429696,1135657766,USD,0,14263,3,4,3.5,2.1,4+,Games,37,5,1,1
OVO Store,6189056,1135667527,USD,0,95,0,4.5,0,2.0.8,4+,Shopping,37,0,1,1
Fakey - Fake GPS Location Spoof,12260352,1135671895,USD,0,78,78,3.5,3.5,1.2,4+,Entertainment,37,4,1,1
Particular,260301824,1135791322,USD,0,0,0,0,0,1.2.2,4+,Games,40,5,1,1
Fax from iPhone - send fax app,54827008,1135811739,USD,3.99,1039,987,4,4,1.4,4+,Business,37,4,13,1
The Orchard by HABA - colors & shapes for children,164418560,1135867247,USD,1.99,2,2,2,2,1.2,4+,Games,37,5,13,1
Amaranthine Voyage: The Orb of Purity (Full),817638400,1135973816,USD,6.99,48,10,3.5,3.5,1.0.2,9+,Games,37,5,5,1
Dominocity,270085120,1135982876,USD,0,55,4,3.5,3,0.5.7,4+,Games,37,5,1,1
Escape Game: Traps,107992064,1136075542,USD,0,29,29,5,5,1,9+,Games,38,5,2,1
【はらぺこパズル】ごはんに恋をした,80132096,1136083624,USD,0,8,1,4.5,3,1.0.8,4+,Games,38,0,3,1
Soda Coin Party: Free Casino Pusher,258095104,1136136909,USD,0,159,159,4.5,4.5,1.0.4,12+,Games,40,5,1,1
DIRECTV NOW,72806400,1136238277,USD,0,2054,157,2,2,1.0.9,12+,Entertainment,37,5,1,1
Nitro Heads,345926656,1136242132,USD,0,30,30,4,4,1,4+,Games,40,5,1,1
PokeWhere - Live Radar Map for Pokemon GO,13818880,1136259229,USD,0,1254,104,3.5,2,3.0.0,4+,Games,37,0,1,1
Paddle Panic,12455936,1136283432,USD,0,122,13,4,4.5,1.1,4+,Games,40,5,1,1
ポケ電バッテリー for ポケモンGO,12472320,1136538547,USD,0,0,0,0,0,1.0.0,4+,Entertainment,37,0,1,1
YouCam Fun - Live Selfie Video Filters,108771328,1136617049,USD,0,2522,405,4.5,5,1.9.0,4+,Photo & Video,37,5,16,1
Circle Boom2 - Wheel Puzzle Game,14546944,1136634131,USD,0,19,19,2,2,1,4+,Games,40,2,1,1
Dungeon Warfare,202242048,1136678843,USD,3.99,264,116,5,5,1.01,12+,Games,37,5,1,1
Party Hard Go,636487680,1136744871,USD,6.99,59,50,4.5,4.5,1.1,12+,Games,37,5,1,1
Sweet Princess Beauty Salon,112036864,1136753739,USD,0,54,7,4.5,4.5,1.1,4+,Games,38,5,2,1
Confetti - Geofilter Design Maker for Snapchat,81762304,1136910248,USD,0,120,61,3,3,1.0.3,4+,Photo & Video,37,0,1,1
Ultimate Savanna Simulator,138456064,1136936929,USD,0.99,344,338,4.5,4.5,1.1,9+,Games,40,5,1,1
南国物語,418452480,1136975039,USD,5.99,0,0,0,0,1.0.2,12+,Games,38,0,1,0
Apollo Justice Ace Attorney,2424459264,1136993233,USD,0.99,95,57,3.5,3.5,1.00.01,4+,Games,38,5,1,1
VR Ball for Google Cardboard Virtual Reality,89332736,1137008076,USD,0,46,39,4,4,0.3,4+,Games,40,0,1,1
FreeFlight Mini,138648576,1137022728,USD,0,50,14,3.5,3.5,4.2.11,4+,Entertainment,37,5,12,1
CHiP - Your New Best Friend,82624512,1137040079,USD,0,172,3,4.5,3.5,1.0.26,4+,Entertainment,35,5,12,1
クリアしてみろよ？ 神ゲー アクション ゲーム,352789504,1137042565,USD,0,0,0,0,0,1.4,12+,Games,40,0,1,1
Tank Battle: 1945,253285376,1137155107,USD,1.99,36,10,3.5,4.5,1.5,12+,Games,37,5,1,1
Neon Horizon,111053824,1137175892,USD,0,31,12,4,4,1.3,4+,Games,38,5,1,1
KDMOJI,47009792,1137231583,USD,1.99,42,7,3.5,2.5,1.2,17+,Entertainment,37,5,1,1
Gweep Gwop,566353920,1137262188,USD,0,32,0,5,0,1.6,4+,Games,40,5,1,1
GO Gear - Live Maps for Pokémon GO,58569728,1137320380,USD,3.99,1645,77,1.5,1,1.1.0,4+,Utilities,37,0,1,1
Flip That Bottle,105654272,1137330227,USD,0,599,50,3.5,3.5,2.2,4+,Games,37,4,1,1
Simoji by Simone Biles,37677056,1137419214,USD,0.99,22,0,4.5,0,1.1,4+,Sports,37,0,1,1
Poke Map Realtime Locator & Radar for Pokémon Go,62693376,1137456779,USD,0,243,5,3.5,2,1.2.5,4+,Utilities,37,1,8,1
Escape from the beach house of everlasting summer.,97858560,1137479384,USD,0,3,3,4.5,4.5,1.0.1,4+,Games,38,5,1,1
電車パズル ツメツメ - 通勤時間にピッタリ! 脳トレパズル,48162816,1137503629,USD,0,0,0,0,0,1,4+,Games,38,5,1,1
Cannon Flight,547368960,1137591249,USD,0.99,0,0,0,0,1.1.0,4+,Games,37,2,1,1
CR7Selfie,86294528,1137613553,USD,1.99,12,0,5,0,1.2,4+,Photo & Video,37,0,1,1
Six!,112238592,1137673647,USD,0,14505,332,4.5,4.5,2.2.0,4+,Games,38,5,1,1
GUNS MODS for Minecraft PC Edition - Mods Tools,85424128,1137683736,USD,0,1497,245,4,3,1.1,12+,Reference,37,4,1,1
Ellen's Emoji Exploji,42780672,1137689929,USD,1.99,127,13,2.5,3,1.3.1,4+,Entertainment,37,5,1,1
Swoopy Space,191881216,1137693912,USD,0,142,8,4,4,3.2.0,4+,Games,35,5,1,1
ブラックバイトはじめました。２　～居酒屋編～,47372288,1137822681,USD,0,1,1,5,5,1.0.0,4+,Games,38,5,1,1
Artisto – Video and Photo Editor with Art Filters,55673856,1137893020,USD,0,12963,979,5,5,1.17,4+,Photo & Video,37,3,8,1
Rolling Snake.io - Worm IO Multiplayer Online Slither War Game - Free Agar Skins Version,25849856,1137927971,USD,0,3392,3392,4.5,4.5,1.0.1,4+,Games,38,4,2,1
VR Haunted House 3D,161975296,1137956525,USD,0,21,0,3.5,0,1.0.8,17+,Games,37,0,1,1
Maze Walk VR - Virtual Reality Game Puzzle Apps,268432384,1138117315,USD,0,227,9,3.5,3,3.3.1,4+,Games,37,5,1,1
Skylanders™ Creator,794261504,1138121520,USD,0,475,130,4,3.5,1.2,9+,Games,37,5,1,1
Gridiron 2016 College Football Scores & Schedules,9001984,1138143371,USD,1.99,15,5,4.5,5,1.1,4+,Sports,37,5,1,1
極寒スライダー,86067200,1138204375,USD,0,0,0,0,0,1.0.0,4+,Games,38,4,1,1
Evolution Calculator - CP & XP - for Pokemon GO!,19608576,1138360976,USD,0,9269,5,5,1,1.2.3,4+,Utilities,37,2,1,1
Mr. Robot:1.51exfiltrati0n.ipa,66592768,1138484918,USD,2.99,459,82,3.5,3,1.0.6,17+,Games,40,5,1,1
Offline IV Calc for Pokemon GO,47483904,1138494618,USD,0,82,1,3.5,1,3.7.0,9+,Games,37,0,2,1
Wire de Coins 2,59320320,1138586148,USD,0,2,2,4.5,4.5,1.1,4+,Games,40,5,2,1
PokeExplorer - Realtime Map for Pokemon GO,46682112,1138587244,USD,0,672,33,4,3.5,1.0.7,4+,Entertainment,37,2,1,1
Dustoff Heli Rescue 2,424078336,1138819531,USD,0,754,49,4.5,4.5,1.3.1,12+,Games,38,5,1,1
Emergency Surgery Simulator - Doctor Game FOR FREE,72299520,1138834300,USD,0,10,10,3,3,1.0.0,12+,Games,40,5,2,1
Nature Cat's Great Outdoors,291833856,1138868271,USD,0,31,3,4,5,1.0.2,4+,Education,37,5,1,1
Premier League - Official App,74441728,1138895159,USD,0,791,2,3.5,5,1.0.31,12+,Sports,37,5,1,1
PIXUSかんたん年賀状,34751488,1139086261,USD,0,0,0,0,0,1.0.7,4+,Lifestyle,37,0,2,1
BLEACH 公式連載アプリ〜BLEACHの漫画が毎週１巻読めるアプリ〜,36003840,1139097560,USD,0,0,0,0,0,1.1.3,4+,Book,38,3,1,1
謎解き[緋色探偵社と100の推理]メッセージアプリ風ノベルゲーム,26896384,1139103442,USD,0,0,0,0,0,1.3.1,9+,Book,37,0,1,1
Bounce Balls - Strike Game,52915200,1139119113,USD,0,2,2,1,1,1.1,4+,Games,40,4,1,1
【謎解き推理】意味が分かると怖い話-この怖い話を謎解き、怪談を読み解けるか…,35741696,1139146156,USD,0,0,0,0,0,1.0.4,12+,Book,37,0,1,1
Lifeline: Halfway to Infinity,53539840,1139254110,USD,2.99,194,194,4.5,4.5,1,4+,Games,37,5,8,1
She Works HIS Way,38077440,1139338323,USD,2.99,24,11,5,5,1.0.4,4+,Lifestyle,37,5,1,1
Drakomon GO - 3D Monster Battle Game,310630400,1139377101,USD,1.99,50,9,4.5,3.5,1.2.1,9+,Games,37,3,1,1
My NBA 2K17,484489216,1139391147,USD,0,1784,161,3,3,1.0.243903,4+,Games,37,5,1,1
プログレッシブ ロシア語辞典,141969408,1139663852,USD,23.99,0,0,0,0,1.1,4+,Reference,37,5,2,1
[GP]SLOT魔法少女まどかマギカ(パチスロゲーム),2808324096,1139670134,USD,0,0,0,0,0,1.0.0,12+,Games,38,0,1,0
Super Adventures World HD,86316032,1139704246,USD,0,15,4,4,4.5,1.6,4+,Games,40,5,1,1
Offroad 4x4 Truck Trials Parking Simulator 2 a Real Stunt Car Driving Racing Sim,294790144,1139738453,USD,0,121,121,4,4,1,4+,Games,38,5,1,1
Moonvale 2: Puzzle Adventure,99665920,1139753965,USD,0,64,1,4,1,1.1.3,4+,Games,38,5,6,1
脱出ゲーム　Cottage,151880704,1139996011,USD,0,1,1,5,5,1.0.0,4+,Games,38,5,1,1
VeeR VR - Virtual Reality,130640896,1140023495,USD,0,241,1,4,1,1.8.5,12+,Entertainment,37,0,2,1
[GP]ハナハナホウオウ-30(パチスロゲーム),62540800,1140028033,USD,0,0,0,0,0,1.0.2,12+,Games,40,0,1,0
Gymnastics Girl Jump American Athlete sports PRO,38723584,1140033685,USD,2.99,5,3,3,3.5,1.4,4+,Games,40,4,1,1
LOOKS - Real Makeup Camera,73741312,1140040414,USD,0,25,2,3.5,2,1.3.4,4+,Photo & Video,37,4,8,1
シカクイズ -暇つぶしマンガアニメ映画クイズ-暇つぶしに最適,38784000,1140080851,USD,0,0,0,0,0,1.0.0,4+,Games,37,0,2,1
意味が分かると怖い話-この意味怖を謎解きできるか…【謎解き意味怖】,46019584,1140087281,USD,0,0,0,0,0,1.0.4,12+,Book,37,0,1,1
Solitaire ▪,97139712,1140186382,USD,0,258,32,4.5,5,1.4,4+,Games,37,2,15,1
MANSION MAPS for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),92536832,1140248640,USD,0,2720,2720,4,4,1,4+,Entertainment,37,4,1,1
Hidden my game by mom - escape room,36419584,1140266903,USD,0,311,16,5,4.5,1.0.2,9+,Games,40,3,12,1
⋆Solitaire⋆,44193792,1140351199,USD,0,2059,590,5,4.5,1.1.3,4+,Games,37,5,15,1
Hell Run - Scary Road,15490048,1140396820,USD,0,39,39,2.5,2.5,1,4+,Games,40,4,1,1
Lock The Block,199593984,1140406356,USD,0,49,22,3,3,1.7,4+,Games,37,5,22,1
The Manga Works,185210880,1140419709,USD,4.99,19,15,4.5,4.5,1.0.1,4+,Games,38,5,1,1
Shot Tracer,302747648,1140451547,USD,6.99,98,9,2,4,5.5,4+,Sports,37,5,1,1
Infinity Duels,68217856,1140484774,USD,0.99,0,0,0,0,2.7,12+,Games,40,5,3,1
Super Cat Tales,64337920,1140495295,USD,0,7423,7421,5,5,1.1,4+,Games,38,5,16,1
Mini Games Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),93831168,1140507373,USD,0,943,943,4,4,1,4+,Entertainment,37,4,1,1
Colt Express,762607616,1140513212,USD,2.99,36,5,4,4,1.3,9+,Games,37,5,5,1
*Solitaire*,124961792,1140586546,USD,0,460,10,4.5,4.5,2.3.1,4+,Games,37,5,1,1
Ketchapp Summer Sports,64692224,1140680115,USD,0,3731,1248,4.5,4.5,2,4+,Games,38,5,1,1
VR Tube - Virtual Reality 360 Video Player,11880448,1140798536,USD,0,4142,103,4,4,4.3,17+,Photo & Video,37,4,11,1
Tiny Memories - Photo Editor for Baby Pics,42786816,1140935852,USD,4.99,171,55,4.5,5,1.4,4+,Photo & Video,37,5,11,1
Baby Skins and Aphmau Skins and Boy Skins and Girl Skins For Minecraft PE,19434496,1141018731,USD,0,610,359,4.5,4.5,1.1,4+,Lifestyle,37,4,1,1
Dark Parables: Goldilocks and Fallen Star (Full),1178562560,1141037183,USD,6.99,127,127,4.5,4.5,1.0.0,9+,Games,37,5,5,1
Hillarymon Go,78057472,1141095843,USD,0,209,208,3,3.5,1.1,4+,Games,40,2,1,1
ClickTogether,75487232,1141096674,USD,0.99,74,10,4,4.5,1.0.2,4+,Entertainment,37,3,1,1
Flappy Golf 2,131863552,1141118819,USD,0,1089,327,4,4,2.0.1,4+,Games,37,5,11,1
Gravity Trump,32374784,1141118823,USD,0,647,35,4,4.5,1.0.1,4+,Games,37,5,1,1
Wire Bounce,96992256,1141154420,USD,0,279,22,4.5,4.5,2.1,4+,Games,37,3,1,1
戦国乙女2～深淵に輝く気高き将星～,3968637952,1141253112,USD,7.99,0,0,0,0,1.0.3,12+,Games,38,0,1,0
Yogemoji - The Yoga Emoji Keyboard,69150720,1141280841,USD,0.99,19,6,3,3.5,1.0.3,4+,Health & Fitness,37,0,1,1
Higher Higher!,22544384,1141304181,USD,0,2241,422,4.5,4.5,1.2,4+,Games,38,5,1,1
"Tinkerblocks – code, create, play",185029632,1141308767,USD,1.99,1,1,1,1,1.0.0,4+,Education,37,5,12,1
Duel Master - Best Duelist,228511744,1141341835,USD,0,871,871,4.5,4.5,1.0.0,9+,Games,38,5,3,1
Trail Jump,15518720,1141356008,USD,0,1,1,4,4,1,4+,Games,40,4,1,1
Mushroom Wars 2,1309380608,1141358828,USD,0,871,33,3,3.5,2.0.0,4+,Games,25,5,1,1
PokéFind - IV & CP Calculator and Map for Poké GO,139862016,1141365117,USD,0,591,3,4,3.5,1.25,4+,Utilities,37,5,1,1
HauntedPic,89677824,1141588161,USD,0.99,5,0,5,0,1.2,9+,Entertainment,37,0,1,1
Whataburger,133352448,1141643627,USD,0,197,17,3,1.5,1.3.1,4+,Food & Drink,37,0,1,1
Escape from the living room during the Obon holiday.,101866496,1141738848,USD,0,3,3,4,4,1,4+,Games,38,5,1,1
Tricky Test 2™: Genius Brain?,134669312,1141762073,USD,0,45578,19952,5,5,5.1,4+,Games,38,5,1,1
まるみえ！性教育ふしぎ発見-クイズで学ぶ保健体育,41731072,1141792757,USD,0,0,0,0,0,1.0.0,17+,Education,37,0,2,1
頭の回転をはやくする！脳トレ！Blackhole,53537792,1141834022,USD,0,0,0,0,0,1.2,4+,Games,38,4,1,1
New York City Car Taxi and Bus Parking Simulator,263579648,1141842849,USD,0,185,169,4,4,1.0.1,4+,Games,37,5,1,1
Hot Wheels: Race Off,245804032,1141876504,USD,0,3141,280,4.5,4.5,1.1.5768,4+,Games,37,5,11,1
Wrestlemoji,7441408,1141895945,USD,0.99,19,19,4,4,1,12+,Sports,37,4,1,1
Moana: Rhythm Run,238605312,1141983956,USD,6.99,53,48,3,2.5,1.1,4+,Entertainment,40,5,1,1
Flappy Marine,3132416,1141996024,USD,0.99,2,2,5,5,1.2,12+,Games,37,0,1,1
Rusty Lake: Roots,100598784,1142016085,USD,2.99,156,116,4.5,4.5,1.1.5,12+,Games,40,5,14,1
ANY GIVEN EMOJI,47082496,1142049503,USD,1.99,28,1,3,1,1.0.3,4+,Entertainment,37,0,1,1
Red Dwarf XI : The Game,171978752,1142198889,USD,1.99,22,2,4.5,4.5,1.42,12+,Games,37,5,1,1
ROAD -escape game-,74856448,1142223652,USD,0,2,2,5,5,1,4+,Games,40,5,1,1
Shadow Bug Rush,285643776,1142228312,USD,0,187,26,4.5,4,1.2,12+,Games,38,5,11,1
At the Zoo With Grandma and Grandpa,112182272,1142261822,USD,2.99,6,1,5,5,1.2,4+,Education,37,5,1,1
PokeVision Live Radar Alert & Notifications for Pokemon Go Gear,44673024,1142281657,USD,1.99,91,91,2.5,2.5,1,4+,Productivity,37,3,7,1
DK Live – Fantasy Sports Play by Play and News,81046528,1142334232,USD,0,416,3,4.5,2,1.5.4,17+,Sports,37,0,1,1
Dashy the Cat,83433472,1142345991,USD,0,39,24,3,3,1.0.1,4+,Games,40,5,1,1
Phantasmat: Behind the Mask (Full),964245504,1142348885,USD,6.99,62,62,4.5,4.5,1.0.0,9+,Games,37,5,5,1
Bob Mod,19609600,1142366464,USD,1.99,9,9,2,2,2,4+,Games,38,3,1,1
Spirit Rush,102096896,1142385805,USD,0,47,27,3.5,4,1.1,4+,Games,37,5,1,1
Lip Sync Battle App,124694528,1142401623,USD,0,195,0,3.5,0,1.3.3,12+,Entertainment,37,4,17,1
パチスロ デビル メイ クライ クロス,3148132352,1142443107,USD,11.99,0,0,0,0,1.0.0,12+,Games,40,0,1,0
Crazy Nursery - Newborn Baby Doctor Care,97512448,1142543955,USD,0,76,35,4,4,1.2,4+,Games,38,5,11,1
Smart Baby Shapes FOOD: Fun Jigsaw Puzzles and Learning Games for toddlers & little kids,26571776,1142546565,USD,2.99,3,3,4.5,4.5,1,4+,Games,38,5,7,1
VR Water Park:Water Stunt & Ride For VirtualGlasse,107465728,1142578005,USD,0,74,18,2,1.5,24,4+,Games,40,5,1,1
Tropical Twist,75849728,1142578941,USD,0,982,10,4.5,4.5,1.16.0,4+,Games,38,5,9,1
Spoofr — GPS & Location Simulator,1210368,1142657936,USD,1.99,2,2,1,1,1,4+,Games,37,5,1,1
Cadenza: Havana Nights (Full),969881600,1142717730,USD,6.99,61,61,4,4,1.0.0,9+,Games,37,5,4,1
Auto IV Calc for PokemonGO,120930304,1142754013,USD,0,0,0,0,0,1.7.5,9+,Games,37,0,2,1
Visionn - Real Time Artistic Photo & Video Effects,25473024,1142803226,USD,1.99,64,30,4.5,4,1.3.9,4+,Photo & Video,25,5,10,1
Narcos: Cartel Wars,178887680,1143052259,USD,0,4490,15,4.5,4.5,1.1.13,12+,Games,38,5,7,1
Fired Up,76398592,1143258387,USD,0,115,47,3,3.5,1.0.1,9+,Games,38,5,1,1
脱出ゲーム　カリスマブラザーズのワクワク女子寮脱出大作戦,216435712,1143430689,USD,0,0,0,0,0,1.0.3,9+,Games,37,4,1,1
Jumps - Jumping on Pillars Game,12045312,1143436828,USD,0,35,35,3.5,3.5,1,4+,Games,40,4,1,1
Slots of Vegas - Play Free Casino slot machines!,131643392,1143437866,USD,0,6,4,2.5,3.5,1.04,17+,Games,37,0,1,1
Run From Trump,167212032,1143624165,USD,0,172,23,4,3.5,6.0.0,12+,Games,37,1,1,1
Moji Me™,129187840,1143689829,USD,0.99,46,31,3.5,4,1.0.2,9+,Entertainment,37,0,1,1
Offline Auto IV Calc for Pokemon GO,126790656,1143897524,USD,0,137,4,4.5,5,3.4,9+,Games,37,3,2,1
Water Bottle Flip Challenge,21496832,1144018570,USD,0,868,269,4,4,1.0.7,4+,Games,40,2,1,1
One More Spin! - Free Vegas Casino Slots,127716352,1144076945,USD,0,1,1,1,1,1.04,17+,Games,37,0,1,1
Water Bottle Flip Challenge - 2k16 Pro!,74035200,1144116292,USD,0,167,12,3,3,4,4+,Games,38,5,1,1
STUGGOJI,57677824,1144133049,USD,0.99,0,0,0,0,1.1,17+,Utilities,37,0,1,1
Slip Away Mystify,138277888,1144154105,USD,2.99,29,0,4,0,1.1,4+,Games,37,5,1,1
Idle Armies,77953024,1144164707,USD,0,2015,26,4.5,5,1.175,12+,Games,37,5,1,1
Jrump,272778240,1144247611,USD,0,116,6,4,4.5,1.0.6,9+,Games,40,1,1,1
The Krustashians,57183232,1144325165,USD,0,6,0,4.5,0,1.3,4+,Games,38,5,1,1
エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ,173584384,1144397186,USD,0,17,0,5,0,0.17.518,12+,Games,38,5,1,1
Tentacles - Enter the Mind,197963776,1144422536,USD,0,159,24,3.5,3,1.2.0,9+,Games,37,5,10,1
"Spa Birthday Party - Nails, Hair, Dress Up & Cake",116488192,1144446958,USD,0,122,25,4,4,1.4,4+,Games,38,5,11,1
Dreamdays Countdown IV: count down to days matter,68038656,1144458512,USD,0.99,100,6,4.5,3.5,4.1,4+,Utilities,37,0,12,1
REmojis Keyboard,99468288,1144650526,USD,0.99,30,5,2.5,1,1.3,4+,Utilities,37,4,1,1
Hoverboard Rush Racing Simulator -Hover Board Game,41241600,1144812201,USD,0,17,0,3.5,0,1.2.2,4+,Games,37,2,1,1
Color 6: Blitz,87324672,1144976930,USD,0,53,0,4,0,1.0.4,4+,Games,37,5,1,1
Putty 3D,19080192,1144983743,USD,4.99,77,32,4.5,5,1.3.2,4+,Entertainment,25,4,8,1
FaZes - Run & Jump,45919232,1145057065,USD,0,322,36,4.5,4,2.4,4+,Games,40,0,1,1
Faily Rider,152148992,1145258456,USD,0,544,55,4,4,1.07,9+,Games,38,4,18,1
大人がハマる脳トレ！ぷるるん～頭が良くなる一筆書きパズル～,104089600,1145262669,USD,0,0,0,0,0,1.1.5,4+,Games,37,0,1,1
Super Mario Run,194245632,1145275343,USD,0,87958,370,2.5,4,2.1.1,4+,Games,37,5,11,1
Escape the Ice Cream Parlor,34050048,1145290405,USD,0,5,5,4,4,1,4+,Games,40,0,2,1
Bus Simulator PRO 2017,546985984,1145442827,USD,3.99,78,64,3.5,3.5,1.1,4+,Games,38,5,1,1
Boo - The World's Cutest Dog Game!,236668928,1145460364,USD,0,521,136,4.5,4.5,1.3,4+,Games,38,5,11,1
Strawberry Shortcake Holiday Hair - Fashion World,413144064,1145465310,USD,0,795,144,4,4.5,1.2,4+,Entertainment,38,5,9,1
Vikings: an Archer's Journey,130727936,1145485982,USD,2.99,94,32,4.5,4.5,1.3,9+,Games,37,5,11,1
Drifty Chase,189778944,1145500015,USD,0,1631,40,4.5,4,1.7,9+,Games,37,5,1,1
Bonk! Presented by The Tonight Show Starring Jimmy Fallon,104864768,1145528262,USD,0,279,30,3.5,4,1.0.1,4+,Entertainment,37,5,1,1
Flow Free: Hexes,20476928,1145541321,USD,0,2791,55,5,5,1.3,4+,Games,38,5,11,1
Masky,156213248,1145602670,USD,0,69,25,4.5,4,1.2,4+,Games,40,5,1,1
Golfmoji - Golf Emojis and Stickers,52090880,1145696723,USD,0.99,0,0,0,0,2.05,12+,Entertainment,37,5,1,1
Eggggg - The Platform Puker,366030848,1145738671,USD,2.99,446,323,4.5,4.5,1.5.3,9+,Games,37,5,13,1
Concrete Jungle,256277504,1145823552,USD,4.99,44,4,4.5,5,1.18,12+,Games,37,5,1,1
Defend Pizzeria Craft Shop,17582080,1145877280,USD,1.99,11,11,1,1,1.1,4+,Games,38,3,1,1
Huetopia,10219520,1145920150,USD,0.99,4,4,5,5,1.0.1,4+,Games,38,4,1,1
White Tiles 4: Piano Master (All mini games in 1),94298112,1146128499,USD,0,3168,145,4.5,4.5,4.96.1,4+,Games,38,5,2,1
Zip—Zap,17095680,1146138135,USD,1.99,3711,3307,5,5,2.02,4+,Games,40,3,10,1
Flud.,9238528,1146177222,USD,0.99,15,15,3.5,3.5,1.1.2,4+,Games,38,4,11,1
