App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
Workflow: Powerful Automation Made Simple,115055616,915249334,USD,0,1498,40,4,4,1.7.4,4+,Productivity,37,5,1,1
Mia and me - Free the Unicorns!,613076992,915375908,USD,2.99,45,42,4,4,1.21,4+,Games,40,5,1,1
Monster Mingle,309072896,915545000,USD,2.99,17,2,4.5,4.5,1.1.5,4+,Education,37,5,1,1
"RainbowKey - Color keyboard themes, fonts & GIF",86156288,915637540,USD,0,23063,101,4.5,4.5,4.0.9,4+,Utilities,37,5,14,1
Daisy Chain,260082688,915700151,USD,0.99,0,0,0,0,1.3.1,4+,Games,38,5,1,1
Project Life,181997568,915861546,USD,2.99,666,3,4.5,5,2.5,4+,Photo & Video,37,5,24,1
Dr. Panda’s Swimming Pool,221777920,916130071,USD,1.99,371,162,4.5,4,1.5,4+,Education,40,4,17,1
VOX: FLAC Music Player with MP3 & Equalizer,73674752,916215494,USD,3.99,495,13,4,4,2.1.10,4+,Music,37,0,5,1
Sugar Smash: Book of Life,128648192,916281743,USD,0,20254,71,5,4.5,3.32.162,4+,Games,37,4,16,1
Swype,39969792,916365675,USD,0.99,7216,383,3,2,1.6.3,4+,Utilities,37,5,22,1
Procreate Pocket,74910720,916366645,USD,2.99,337,55,4,4,1.6.3,4+,Entertainment,37,0,13,1
Sunny ~ Calm wave & ocean sounds to Sleep Relax Meditate on the beach with rain and sea birds,86542336,916540089,USD,1.99,1079,71,5,5,3.0.1,9+,Health & Fitness,38,5,2,1
Tobuscus Adventures: Wizards,438812672,916585802,USD,4.99,6741,825,5,5,1.0.9,9+,Games,37,4,1,1
Creema（クリーマ）- ハンドメイドマーケットプレイス,31853568,916614208,USD,0,0,0,0,0,1.6.20,17+,Shopping,38,0,2,1
Stormfall: Rise of Balur,158947328,916728593,USD,0,3340,21,4.5,5,1.85.1,9+,Games,38,5,8,1
Pennies – Budget and Expense Tracker,80970752,916741290,USD,3.99,736,63,4.5,5,5.3,4+,Finance,37,5,7,1
Warmlight - Manual Camera & Photo Editor,57647104,917229473,USD,4.99,643,50,4,4.5,2.1,4+,Photo & Video,37,5,16,1
讯飞输入法-智能语音输入和表情斗图神器,124801024,917236063,USD,0,822,13,4.5,4,7.0.1789,4+,Utilities,37,0,1,1
Geometry Wars 3: Dimensions Evolved,120050688,917463360,USD,9.99,1122,280,4.5,4.5,2.0.3,4+,Games,37,5,5,1
5miles: Buy and Sell Used Stuff Locally,54063104,917554930,USD,0,16105,3420,4.5,4.5,5.0.5,4+,Shopping,37,4,8,1
My Movies Pro - Movie & TV Collection Library,95249408,917555054,USD,7.99,1309,163,4.5,5,2.28,12+,Catalogs,38,5,13,1
搜狗输入法-Sogou Keyboard,89465856,917670924,USD,0,874,2,3,3,4.5.1,4+,Utilities,37,5,1,1
Fingerprint Login: PassKey Password & Apps Lock,80351232,917795718,USD,0,718,39,2,2.5,4.2,17+,Productivity,38,4,1,1
Runcast - Weather for Runners,47755264,917857630,USD,0.99,11,3,3.5,3,2.2.3,4+,Weather,37,4,1,1
Afterpulse,970903552,917912662,USD,0,9321,167,4.5,4.5,1.7.3,17+,Games,25,5,16,1
GIF Keyboard,71191552,917932200,USD,0,5979,591,4,4.5,3.5,17+,Utilities,37,4,22,1
Dr. Panda Mailman,169786368,918035581,USD,3.99,942,10,4.5,3.5,1.81,4+,Education,40,5,18,1
史上最强的大脑4-超级王者(时代永恒小强),52194304,918038160,USD,0,24,0,4.5,0,3.6,4+,Games,38,5,2,1
The Room Three,1005560832,918054748,USD,4.99,23878,21769,5,5,1.0.1,9+,Games,39,5,1,1
Monster Mania,98089984,918138802,USD,0,175,22,4.5,4.5,1.0.4,4+,Games,38,5,1,1
Stick Hero,28680192,918338898,USD,0,31727,6017,4.5,4,1.5,4+,Games,40,5,1,1
信用钱包官方版-用手机号就能贷款,32038912,918387844,USD,0,0,0,0,0,5.6.0,17+,Finance,37,0,1,1
After School - Funny Anonymous School News,148799488,918396645,USD,0,18482,1,4,5,1.9,17+,Social Networking,37,0,1,1
"Money Pro - Personal Finance, Budget, Bills",133555200,918609651,USD,2.99,754,168,4.5,5,1.8.5,4+,Finance,37,5,33,1
Inside Out Thought Bubbles,164248576,918780702,USD,0,21881,113,4.5,4,1.19.0,4+,Games,38,5,9,1
Dubsmash,101078016,918820076,USD,0,20243,44,4.5,4,2.21.0,12+,Entertainment,37,4,20,1
DUAL!,19860480,918902604,USD,0,2140,425,4.5,4.5,1.2.34,4+,Games,43,5,1,1
EvoCreo - A Monster Capture RPG,138688512,918997182,USD,0.99,242,17,4,4,1.5.0,9+,Games,38,5,1,1
Toby: The Secret Mine,183043072,919008215,USD,4.99,12,3,3.5,3.5,1.61,12+,Games,37,5,1,1
Cartoon Wars 3,123680768,919010633,USD,0,979,27,4,4.5,150,12+,Games,40,5,3,1
Javelin Masters 2,60551168,919045939,USD,0,2909,305,4.5,4.5,1.4.2,4+,Games,40,5,11,1
Photomath - Camera Calculator,34342912,919087726,USD,0,16523,161,4.5,5,3.1.2,4+,Education,37,3,20,1
Toca Boo,216041472,919097064,USD,2.99,431,82,4,4,1.0.4,4+,Education,39,5,18,1
"Mixels Rush - Use Mixes, Maxes and Murps to Outrun the Nixels",90406912,919132359,USD,0,288,176,4,4,2,9+,Games,38,4,12,1
Camp Pokémon,1035772928,919218502,USD,0,2125,480,4,4,1.2,4+,Entertainment,40,5,5,1
The Survivor: Rusty Forest,342490112,919395844,USD,0.99,1746,215,3.5,3.5,1.2.4,17+,Games,43,5,1,1
マンガ図書館Z -人気漫画が読み放題！,77494272,919478091,USD,0,9,1,5,5,3.2.3,17+,Book,37,5,1,1
ContactsXL 2016,4557824,919701578,USD,0.99,61,1,2.5,1,2.16,4+,Productivity,38,1,6,1
Odd Bot Out,12656640,919968216,USD,3.99,157,157,4.5,4.5,1,4+,Games,40,5,1,1
Sago Mini Fairy Tales,187934720,920007273,USD,2.99,94,14,4,4,1.1,4+,Education,38,5,1,1
Tiny Miners,175606784,920054061,USD,0,2317,97,4.5,4.5,2.7,4+,Games,37,5,10,1
Anatomy & Physiology: Body Structures and Function,1758696448,920133658,USD,34.99,49,14,4.5,4,4.1.11,12+,Medical,37,5,5,1
Doc McStuffins: Mobile Clinic Rescue,297351168,920160643,USD,2.99,91,29,3,3.5,1.6.1,4+,Games,38,5,6,1
Baum,349646848,920480909,USD,1.99,19,7,3,3.5,1.01,4+,Games,40,5,1,1
Fun Run 2 - Multiplayer Race,126603264,920482331,USD,0,31981,276,4.5,4.5,4,9+,Games,37,5,1,1
Star Wars™: Galaxy of Heroes,119752704,921022358,USD,0,122260,1944,4.5,4.5,0.8.0,9+,Games,37,5,15,1
Everpix HD Wallpapers - Cool Backgrounds & Themes,67971072,921160527,USD,0,5521,24,4.5,5,2.2.2,4+,Entertainment,37,5,20,1
Kindergarten Sight Words : High Frequency Words to Increase English Reading Fluency,61987840,921447306,USD,2.99,21,10,3.5,4,2,4+,Education,40,5,1,1
Bean Dreams,71748608,921852522,USD,0.99,1382,108,4.5,4.5,4,9+,Games,37,5,13,1
Felt: Birthday & Greeting Cards & Thank You Card,240285696,921902664,USD,0,1724,24,4.5,5,3.1.1,4+,Photo & Video,37,5,1,1
Craft The World - Pocket Edition,330018816,921954809,USD,4.99,213,0,4.5,0,1.4.009,9+,Games,37,5,9,1
McDonald's,202457088,922103212,USD,0,4050,49,2,2.5,5.4.1,4+,Food & Drink,37,0,2,1
My PlayHome School,206561280,922188121,USD,2.99,1286,43,4.5,4.5,3.1.1,4+,Entertainment,43,4,18,1
Wild Horse Simulator,78684160,922199867,USD,0.99,961,961,4,4,1,9+,Games,43,5,1,1
Cheetah Simulator,106536960,922281347,USD,0.99,976,940,4.5,4.5,1.1,9+,Games,43,5,1,1
Cycloramic for iPhone 6/6S (Not the 6+/6S+),32371712,922304974,USD,1.99,168,15,2.5,2.5,1.3.1,4+,Photo & Video,25,1,11,1
Space Age: A Cosmic Adventure,85868544,922380267,USD,1.99,412,50,4,4,1.1.5,9+,Games,40,5,1,1
WordBubbles!,79702016,922488002,USD,0,62061,2363,4.5,4.5,1.3.9,4+,Games,37,5,1,1
Email - Fast & Secure mail for Gmail iCloud Yahoo,142936064,922793622,USD,0,10778,683,4.5,4.5,1.5.0,4+,Productivity,37,5,1,1
flick（フリック）- みんなの顔文字キーボードから名前が変わりました,75055104,923138396,USD,0,8,1,5,5,5.1.0,4+,Utilities,37,5,2,1
N.O.V.A. 3: Freedom Edition - Near Orbit Vanguard Alliance game,1400971264,923268741,USD,0,25716,25716,4.5,4.5,1.0.0,17+,Games,43,5,12,1
codeSpark Academy with The Foos - coding for kids,161695744,923441570,USD,0,977,9,4.5,4.5,2.09.00,4+,Education,38,5,1,1
Oddworld: Stranger's Wrath,1190330368,923555295,USD,2.99,713,252,4.5,4.5,1.0.4,12+,Games,38,5,10,1
Radiation Island,1537737728,923760656,USD,2.99,5148,1465,4.5,4,1.0.6,12+,Games,38,5,10,1
Sentinels of the Multiverse,913693696,923772792,USD,6.99,505,26,4.5,4.5,2.4,12+,Games,37,5,1,1
单机三国志2-铜雀台资料片 天天都玩,329893888,923814895,USD,0,21,6,4.5,4.5,1.4,12+,Games,40,5,2,1
CreamCam+ auto selfie enhancer,47947776,923873989,USD,1.99,25,0,3.5,0,4.03,4+,Photo & Video,37,3,33,1
Neko Atsume: Kitty Collector,44166144,923917775,USD,0,31219,249,4.5,4.5,1.9.6,4+,Games,40,5,2,1
平安好医生-要健康上平安好医生,120727552,923920872,USD,0,0,0,0,0,5.0.0,17+,Medical,38,0,1,1
Monster & Commander,281846784,923947429,USD,0,1723,515,4.5,4.5,1.4.5,9+,Games,38,5,33,1
My Little Pony: Trick or Treat,81508352,924058967,USD,2.99,15,4,4.5,4,1.3,4+,Book,38,5,1,1
Crossy Road - Endless Arcade Hopper,165471232,924373886,USD,0,669079,1087,4.5,4.5,1.5.4,9+,Games,38,5,13,1
"ProShot - RAW, DSLR Controls & Video",5897216,924438909,USD,3.99,893,19,4.5,4,3.8,4+,Photo & Video,37,2,11,1
DaWanda - The marketplace for unique products,51405824,924443754,USD,0,0,0,0,0,2.27,4+,Shopping,37,0,6,1
Fragment's Note Memories -Fragment's Note公式資料集アプリ-,511918080,924455599,USD,4.99,0,0,0,0,1.0.0,17+,Book,40,5,1,1
Cesium Music Player,5883904,924491991,USD,1.99,536,24,4.5,4,3.8.7,4+,Music,37,0,10,1
Highrise - Your Avatar Community,116480000,924589795,USD,0,2011,15,4,4.5,2.2.3,12+,Social Networking,37,5,15,1
Google Classroom,143749120,924620788,USD,0,5942,25,4,4.5,2.2017.21202,4+,Education,37,5,33,1
Acapella from PicPlayPost,134921216,924635678,USD,0,2487,23,4,4,2.23,12+,Music,37,5,11,1
Pixelmator,132711424,924695435,USD,4.99,1029,156,4,4,2.3,4+,Photo & Video,37,5,11,1
The Swords,48083968,924826403,USD,1.99,38,2,4,3.5,1.03,12+,Games,38,5,4,1
Aeris Pulse Weather,30896128,925056174,USD,0.99,81,7,4,5,1.3.8,4+,Weather,38,0,1,1
GoldieBlox and the Movie Machine,93580288,925201227,USD,0,1000,11,4,4,1.5.2,4+,Education,37,5,1,1
DuckTales: Remastered,1070424064,925209077,USD,4.99,165,99,4,3.5,1.0.2,4+,Games,38,5,11,1
戦国乙女〜剣戟に舞う白き剣聖〜西国参戦編,1338712064,925242723,USD,11.99,0,0,0,0,1.0.0,17+,Games,40,0,2,0
JCPenney,113282048,925338276,USD,0,1661,82,3.5,4,7.0.2,4+,Shopping,37,2,1,1
Papa's Pizzeria To Go!,60056576,925494667,USD,0.99,118,8,4.5,5,1.0.3,4+,Games,37,0,1,1
Train Drive ATS 2,147553280,925547937,USD,6.99,73,5,4.5,4.5,2.02,4+,Games,37,5,10,1
Haunted Manor 2 - The Horror behind the Mystery - FULL (Christmas Edition),313634816,925770322,USD,2.99,248,104,4.5,4.5,1.3,12+,Games,38,5,1,1
Electric Screen Socket Prank,21296128,925838610,USD,0,1469,220,3.5,3.5,2.2,12+,Entertainment,43,4,2,1
Atom – Movie Tickets and Showtimes,102137856,926058555,USD,0,4105,2831,5,5,2.5.3,4+,Entertainment,37,0,1,1
Ohajiki Web Browser,45042688,926105977,USD,2.99,9,0,4.5,0,2.6.4,17+,Health & Fitness,37,4,2,1
myHAC - Home Access Center,13446144,926159169,USD,2.99,88,4,2.5,2.5,1.64,4+,Education,37,0,1,1
モンスト マルチ掲示板 運極 ＆ ガチャ予報 & 攻略情報 for モンスターストライク,8606720,926278322,USD,0,0,0,0,0,4.7.0,4+,Games,37,5,13,1
Elf Pets® Virtual Reindeer – The Elf on the Shelf®,376027136,926366251,USD,0.99,271,60,4.5,5,2.1,4+,Games,40,5,1,1
GraphModeling,589824,926541293,USD,0.99,26,26,4.5,4.5,1,4+,Education,24,1,1,1
AdVenture Capitalist,292289536,927006017,USD,0,181359,11269,4.5,5,5.1,4+,Games,38,5,1,1
MONOPOLY Bingo!,253120512,927060395,USD,0,21025,24,4.5,2.5,2.5.1,12+,Games,38,5,1,1
Football Heroes PRO 2016,141340672,927117171,USD,0,3018,665,4,4,1.1,9+,Games,40,3,1,1
Fear For Sale: Nightmare Cinema HD - A Mystery Hidden Object Game (Full),1672032256,927568927,USD,6.99,8,8,4,4,1.0.0,4+,Games,24,4,5,1
Fear For Sale: Nightmare Cinema - A Mystery Hidden Object Game (Full),1671360512,927569248,USD,2.99,1,1,4,4,1.0.0,4+,Games,36,0,5,1
Pro HDR X,1953792,927823151,USD,1.99,345,321,3.5,3.5,1.1,4+,Photo & Video,37,4,1,1
MeiCam -  Video Production Master,133684224,928359827,USD,0,0,0,0,0,2.6.3,4+,Photo & Video,38,5,2,1
Halloween Face Paint Spa - Kids Makeup Salon Games,104049664,928403019,USD,0,113,3,3,2.5,1.4,4+,Games,38,5,25,1
"GameDay Pro Football Radio - Live Games, Scores, Highlights, News, Stats, and Schedules",18788352,928579927,USD,1.99,113,52,5,5,3,4+,Sports,38,0,1,1
Labo Halloween Car(4+),62780416,928927353,USD,1.99,0,0,0,0,1.1.2,4+,Games,24,5,9,1
Clockmaker – Mystery Match3 Puzzle,143858688,929195587,USD,0,5246,466,4.5,4.5,24.92.0,4+,Games,38,4,8,1
Jump on piano stack,18375680,929302239,USD,0,1750,177,4,4,1.8,4+,Games,40,5,27,1
Dumb Ways to Die 2: The Games,104282112,929346489,USD,0,11295,270,4,4,1.7.2,12+,Games,38,5,16,1
Enlight,127879168,930026670,USD,3.99,4915,337,4.5,4.5,1.3.3,4+,Photo & Video,37,5,13,1
Scary Doll,16478208,930304174,USD,3.99,18,18,2,2,1,12+,Games,43,1,1,1
PES CLUB MANAGER,1257910272,930350602,USD,0,3216,9,4.5,4.5,1.5.2,4+,Games,37,5,15,1
DingTalk,164508672,930368978,USD,0,40,0,4,0,3.4.11,4+,Business,38,4,3,1
"Bumble – Find a Date, Meet Friends & Network",91858944,930441707,USD,0,10109,66,3.5,4,1.12.6,17+,Lifestyle,37,0,16,1
Sandstorm: Pirate Wars,519218176,930563044,USD,0,4518,409,4.5,4.5,1.19.4,9+,Games,37,5,5,1
Sniper 3D Assassin: Shoot to Kill Gun Game,157851648,930574573,USD,0,386521,10332,5,5,1.17.6,17+,Games,40,5,9,1
优信二手车-二手车买车卖车评估交易平台,71677952,930764645,USD,0,6,0,5,0,8,9+,Lifestyle,38,0,8,1
The Clymb — Gear Deals,8035328,930777501,USD,0,104,30,3,1.5,1.31,4+,Shopping,37,0,1,1
Haunt the House: Terrortown,192302080,930868205,USD,1.99,1698,151,4.5,4.5,1.4.5,9+,Games,38,5,1,1
Smash Monsters - City Rampage,111940608,931130399,USD,0,7084,8,4.5,4.5,4.4,9+,Games,38,5,7,1
ProTube for YouTube,28517376,931201696,USD,3.99,1082,63,3.5,3.5,2.5.5,17+,Entertainment,37,5,2,1
幻獣契約クリプトラクト,97223680,931337752,USD,0,33,0,4,0,v3.6.9,9+,Games,40,5,1,1
KORG Module,1385491456,932191687,USD,39.99,201,58,4,4,2.5.1,4+,Music,37,5,5,1
Train Conductor World,158641152,932228293,USD,0,1238,6,4.5,5,1.11.2,4+,Games,37,5,7,1
"Todo Number Matrix: Brain teasers, logic puzzles, and mathematical reasoning for kids",41566208,932236332,USD,0.99,15,5,4.5,4,1.1.1,4+,Education,38,5,8,1
Piloteer,276369408,932248553,USD,2.99,1059,23,3.5,4,1.36,9+,Games,38,5,1,1
Stickman Ice Hockey,51140608,932315244,USD,0,676,390,4,4,1.4,4+,Games,40,5,1,1
诸神战纪竞技场：超神大冒险(无尽关 排行榜 动作类横版过关游戏),57092096,932325717,USD,0,0,0,0,0,2000,9+,Games,40,3,0,1
Give It Up!,137146368,932389062,USD,0.99,2560,1,4,5,1.9.3,4+,Games,37,5,6,1
TruckSimulation 16,1464656896,932441611,USD,0.99,113,78,4.5,4.5,1.0.4,4+,Games,35,5,17,1
Dog Simulator 2015,195235840,932463620,USD,0,29817,6173,4.5,4.5,2.2.3,4+,Games,38,5,11,1
Crazy Eye Clinic - Doctor X Adventures,82837504,932476009,USD,0,101,27,3,2.5,1.2,12+,Games,40,5,12,1
DC Legends,271538176,932500451,USD,0,16460,276,4.5,4,1.12.1,9+,Games,38,5,10,1
Target Acquired,219380736,932696349,USD,0,50,50,3.5,3.5,0.8.8,9+,Games,40,4,1,1
多盈理财-正规手机投资金融理财产品,27424768,932721236,USD,0,0,0,0,0,4.1.5,17+,Finance,38,0,1,1
Shadowrocket,20136960,932747118,USD,2.99,104,3,4,3,2.1.7,17+,Utilities,37,5,3,1
Real Boxing 2 ROCKY,666117120,932779605,USD,0,6263,277,4.5,4.5,1.8.3,12+,Games,37,5,11,1
NOGGIN - Preschool Shows & Educational Kids Videos,73499648,932828299,USD,0,782,8,3.5,4.5,3.1.0,4+,Education,37,5,1,1
桃太郎の　はなし　は終わっていない #泣ける昔話ノベルゲーム,39667712,933061939,USD,0,0,0,0,0,1.1.1,9+,Games,40,2,1,1
Akinator the Genie FREE,117224448,933135994,USD,0,2154,1269,4,4,4.2,12+,Entertainment,37,5,14,1
Astrå,215661568,933189224,USD,0.99,42,2,4,2,1.1.2,4+,Games,38,5,1,1
Zodiac: Orcanon Odyssey,1429069824,933199580,USD,4.99,184,38,3,3,0.8.6,12+,Games,37,3,1,1
"Don't Die, Mr. Robot!",57417728,933227208,USD,0.99,7,7,4.5,4.5,1,4+,Games,38,5,1,1
The Trace: Murder Mystery Game - Analyze evidence and solve the criminal case,278077440,933236570,USD,3.99,2570,1251,4,4.5,1.5.2,12+,Games,38,5,1,1
Flewn,534294528,933350763,USD,2.99,66,62,4.5,4.5,1.5.2,4+,Book,38,4,1,1
The World II Hunting BOSS,538394624,933462805,USD,0.99,141,84,4.5,4.5,1.2,9+,Games,38,5,3,1
Griffin Simulator,105254912,933471941,USD,0.99,417,417,4,4,1,9+,Games,43,5,1,1
StickyBalls Deluxe - Addicting Fall Down Game,148612096,933623806,USD,0,7002,4,4.5,5,3.1.1,4+,Games,40,5,1,1
年賀状2018｜おしゃれなスマホで写真年賀状2018,76815360,933687137,USD,0,0,0,0,0,5.5.0,4+,Photo & Video,38,0,2,1
A Call From Santa! Voicemail & Text Messages,64863232,933921849,USD,0,3823,451,4.5,4.5,2.1,4+,Entertainment,38,5,2,1
Yurei Ninja,187797504,934003228,USD,0,205,6,4,3.5,1.32.3,9+,Games,37,5,1,1
Foot Locker,87000064,934030757,USD,0,2477,467,4.5,5,2.6.5,4+,Shopping,37,0,1,1
Weirdwood Manor,342845440,934390663,USD,0,197,5,4.5,5,1.5.1,4+,Book,37,5,1,1
Adventure Time Game Wizard - Draw Your Own Adventure Time Games,1218220032,934484238,USD,4.99,848,203,4,4,1.2,9+,Games,37,5,11,1
Astropad Standard,25945088,934510730,USD,29.99,1439,21,4.5,4.5,2.2.1,4+,Productivity,24,5,2,1
PAW Patrol Draw & Play HD,557006848,934540991,USD,3.99,44,22,3.5,3.5,1.3,4+,Education,24,5,1,1
Mobile Strike,256203776,934596429,USD,0,24935,265,3.5,3.5,3.22.515,12+,Games,37,5,29,1
TodayAir,30035968,935204856,USD,0,0,0,0,0,1.2,4+,Weather,40,0,7,1
"Papers, Please",51179520,935216956,USD,7.99,970,89,5,5,1.0.12,17+,Games,24,5,8,1
Heroes of Normandie,1486648320,935248296,USD,14.99,53,0,3.5,0,1.66,12+,Games,37,5,1,1
Sync Solver for Fitbit,14583808,935306292,USD,2.99,859,52,4,3,2.3,4+,Health & Fitness,13,0,1,1
MUSYNX,1274243072,935528099,USD,0.99,197,14,5,5,1.7.5,4+,Games,40,5,4,1
Clipstro Golf - Swing trajectory visualization,18195456,935559685,USD,3.99,5,1,3.5,3,1.9.5,4+,Sports,38,1,12,1
Polar Bear Simulator,116490240,935566920,USD,0.99,293,293,4.5,4.5,1,9+,Games,43,5,1,1
オオカミ姫 [ みんなで協力！ターン制ギルドバトルRPG ],155367424,935581627,USD,0,0,0,0,0,3.5.4,12+,Games,38,0,1,1
infltr - Infinite Filters,132298752,935623257,USD,1.99,32,0,2.5,0,2.8.2,4+,Photo & Video,37,5,22,1
Roller Coaster VR,462231552,935697665,USD,0,128,0,3.5,0,1.7.4,4+,Games,37,0,1,1
Duet Display,30325760,935754064,USD,9.99,6165,25,4.5,4,1.4.1,4+,Productivity,37,5,15,1
Boulder Dash® 30th Anniversary™ Premium,79798272,936749679,USD,4.99,11,7,5,5,2.1,9+,Games,37,4,1,1
Simple Machines by Tinybop,463391744,936966570,USD,2.99,96,11,3.5,4,1.0.8,4+,Education,38,5,58,1
The Robot Factory by Tinybop,298121216,936966605,USD,0,335,21,4,4,1.1.6,4+,Education,38,5,58,1
YouTube Kids,119236608,936971630,USD,0,28560,125,4.5,4.5,2.19.13,4+,Entertainment,37,5,34,1
The Survival Games 2 : Mini Game With Worldwide Multiplayer,248512512,937166097,USD,0.99,514,84,3.5,4,1.6,12+,Games,43,5,1,1
YeahKeys - Customize your keyboard,20318208,937236311,USD,2.99,255,12,2,1.5,3.7,12+,Utilities,37,1,1,1
Pulling USA,173531136,937255144,USD,1.99,208,79,4,4,1.13,4+,Games,40,5,1,1
WonderCat Adventures,74878976,937258914,USD,2.99,93,53,4,4,1.2,4+,Games,38,5,0,1
Christmas Sweeper 2,74791936,937261650,USD,0,1200,32,4.5,4.5,1.8.8,4+,Games,38,4,1,1
Pic-it Collage - Photo Collage Maker and Editor,36184064,937289819,USD,0,415,72,4.5,4.5,2.21,4+,Photo & Video,38,0,26,1
シンデレラブレイド2,2943549440,937580024,USD,12.99,0,0,0,0,1.0.8,17+,Games,40,1,1,1
Cloud Video Player Pro - Play Videos from Cloud,52418560,937616953,USD,2.99,602,70,3.5,4,2.5,17+,Photo & Video,40,5,54,1
Angry Birds POP! - Bubble Shooter,148629504,937718942,USD,0,35711,249,4.5,4.5,3.9.0,4+,Games,37,5,12,1
Survivors: the Quest®,102812672,937737946,USD,0,24547,2262,4,4,1.6.401,9+,Games,37,5,11,1
Ref Guide for Essential Oils,38311936,937793199,USD,6.99,151,28,4,4.5,1.0.9,12+,Health & Fitness,37,1,1,1
Big Win Football 2016,79904768,937922348,USD,0,4035,401,4,4,1.2.2,12+,Games,40,5,1,1
Heads Up! Kids,102524928,937976391,USD,0.99,94,10,3.5,3.5,2.0.1,4+,Games,38,0,1,1
Feed’em Burger,54180864,937988895,USD,0,1865,31,4.5,4,2.2.1,4+,Games,37,5,1,1
夢王国と眠れる100人の王子様,98822144,938095479,USD,0,198,1,4.5,3,1.23.0,12+,Games,38,5,1,1
Santa Calls You,50864128,938099257,USD,0.99,9,9,2.5,2.5,1.0.1,4+,Entertainment,38,0,1,1
Christmas Food Fever Cooking Maker Kids Games,72098816,938183394,USD,0,6975,1013,4,4,1.1,4+,Games,40,5,1,1
Douchebag Beach Club,33927168,938194086,USD,0,213,152,4,4,1.0.3,12+,Games,43,3,16,1
Mahjong Journey®,161162240,938207958,USD,0,47949,4578,4.5,4.5,1.6.1600,4+,Games,37,5,11,1
Pastel Keyboard Themes Extension - 100+ Cute Color,151986176,938571723,USD,0.99,120,1,4,5,2.1.0,4+,Utilities,37,5,2,1
HIGO-全球奢侈品牌和设计师品牌购买平台,30148608,938596958,USD,0,9,0,4.5,0,7.0.0,4+,Shopping,37,0,2,1
Crayola Color Alive,215654400,939272201,USD,0,816,8,3,3.5,1.8.5,4+,Entertainment,38,1,1,1
Defenders 2: Tower Defense battle of the frontiers,680251392,939529493,USD,0,818,89,4,4,1.5.5,12+,Games,38,5,11,1
Tubex - Videos and Music for YouTube,13450240,939906112,USD,0,20943,1562,4,2.5,3,17+,Entertainment,37,4,20,1
Agent A: A puzzle in disguise,239047680,940006911,USD,2.99,1390,202,4.5,5,3.0.2,9+,Games,37,5,11,1
Dirt Trackin,341243904,940202798,USD,2.99,1049,9,4.5,4,4.0.02,4+,Games,38,1,1,1
TurboTax Tax Return App - File 2016 income taxes,151153664,940247939,USD,0,9635,0,4.5,0,3.6,4+,Finance,37,5,1,1
Halo: Spartan Strike,802975744,940249281,USD,2.99,1159,660,4,3.5,1.1,12+,Games,37,5,0,1
Medly - Music Maker,138166272,940268124,USD,0,933,121,4.5,4.5,3.4.2,4+,Music,37,5,11,1
Seekers Notes: Hidden Mystery,137282560,940292587,USD,0,46384,3041,4.5,4.5,1.16.0,4+,Games,38,5,7,1
A Florist,1814528,940314673,USD,0.99,0,0,0,0,1.3.3,4+,Lifestyle,38,2,2,1
スタンバイ 仕事もバイトも暮らしにあった選び方,131605504,940355209,USD,0,0,0,0,0,3.16.1,4+,Business,37,4,1,1
The Snowman & The Snowdog Game,105910272,940397955,USD,1.99,3,3,5,5,1.1,4+,Games,40,5,10,0
暇なら話そう！誰でも話せて友達も作れる「KoeTomo」,77717504,940401053,USD,0,0,0,0,0,3.4.3,17+,Social Networking,37,0,2,1
Dragon Land,146343936,940452319,USD,0,6079,357,4.5,4.5,3.2.3,4+,Games,37,5,12,1
Color Pop Effects - Photo Editor & Picture Editing,78735360,940508574,USD,0,45320,7896,4.5,4.5,5.3,4+,Photo & Video,37,3,1,1
Galactic Nemesis,52578304,940595599,USD,0.99,247,165,5,5,1.03,4+,Games,38,4,1,1
Tap Titans,393954304,940596201,USD,0,87898,8763,4.5,5,4.0.0,4+,Games,43,5,18,1
Love You To Bits,370935808,941057494,USD,3.99,2833,611,5,5,1.3.0,9+,Games,38,5,11,1
Bike Unchained,545665024,941087958,USD,0,629,193,4,4.5,1.15,4+,Games,37,5,1,1
Santa Calls You Free,53106688,941107732,USD,0,44,38,2.5,2.5,1.0.1,4+,Entertainment,38,0,1,1
Five Nights at Freddy's 2,37310464,941143328,USD,2.99,18107,18107,4.5,4.5,1,12+,Games,43,5,1,1
Attack the Light - Steven Universe Light RPG,312962048,941380906,USD,2.99,10132,2143,5,4.5,1.1.2,9+,Games,38,5,11,1
WWE Immortals,2245948416,941421328,USD,0,29918,1401,4.5,4.5,2.4,12+,Games,39,5,12,1
Lock Screens - Free Wallpapers & Background Themes,54643712,941620316,USD,0,4429,432,4.5,4.5,1.8,4+,Entertainment,37,5,13,1
oh my giraffe,10219520,941920716,USD,1.99,106,100,4.5,4.5,1.1.0,4+,Games,38,4,1,1
Hidden Objects: Mystery Society: Solve Crime Cases,94069760,941931465,USD,0,6624,12,4,4.5,3.14,12+,Games,40,5,1,1
Sprinkle of Jesus,29444096,941956069,USD,0,485,34,3.5,2,7.4.3,17+,Lifestyle,37,3,1,1
Sneaky Sneaky,491360256,942003779,USD,2.99,300,32,4.5,4,1.0.2,9+,Games,38,5,1,1
